31000.01;141113.28125
31000.02;141113.28125
31000.03;141113.28125
31000.04;141357.421875
31000.05;141357.421875
31000.06;141113.28125
31000.07;141113.28125
31000.08;141113.28125
31000.09;141113.28125
31000.1;141113.28125
31000.11;141357.421875
31000.12;141113.28125
31000.13;141113.28125
31000.14;141357.421875
31000.15;141113.28125
31000.16;141357.421875
31000.17;141113.28125
31000.18;141357.421875
31000.19;141357.421875
31000.2;141113.28125
31000.21;141113.28125
31000.22;141113.28125
31000.23;141113.28125
31000.24;141357.421875
31000.25;141357.421875
31000.26;141113.28125
31000.27;141113.28125
31000.28;141357.421875
31000.29;141113.28125
31000.3;141113.28125
31000.31;141357.421875
31000.32;141113.28125
31000.33;141357.421875
31000.34;141113.28125
31000.35;141357.421875
31000.36;141113.28125
31000.37;141357.421875
31000.38;141113.28125
31000.39;141113.28125
31000.4;141357.421875
31000.41;141113.28125
31000.42;141113.28125
31000.43;141113.28125
31000.44;141113.28125
31000.45;141113.28125
31000.46;141113.28125
31000.47;141113.28125
31000.48;141113.28125
31000.49;141113.28125
31000.5;141113.28125
31000.51;141113.28125
31000.52;141113.28125
31000.53;141113.28125
31000.54;141113.28125
31000.55;141113.28125
31000.56;141113.28125
31000.57;141113.28125
31000.58;141113.28125
31000.59;141113.28125
31000.6;141113.28125
31000.61;141113.28125
31000.62;141113.28125
31000.63;141113.28125
31000.64;141113.28125
31000.65;141113.28125
31000.66;141113.28125
31000.67;141357.421875
31000.68;141113.28125
31000.69;141113.28125
31000.7;141113.28125
31000.71;141113.28125
31000.72;141113.28125
31000.73;141113.28125
31000.74;141113.28125
31000.75;141113.28125
31000.76;141113.28125
31000.77;141113.28125
31000.78;141113.28125
31000.79;141113.28125
31000.8;141113.28125
31000.81;141113.28125
31000.82;141113.28125
31000.83;141357.421875
31000.84;141113.28125
31000.85;141113.28125
31000.86;141113.28125
31000.87;141113.28125
31000.88;141113.28125
31000.89;141113.28125
31000.9;141113.28125
31000.91;141113.28125
31000.92;141113.28125
31000.93;141113.28125
31000.94;141113.28125
31000.95;141113.28125
31000.96;141113.28125
31000.97;141113.28125
31000.98;141113.28125
31000.99;141113.28125
31001.0;141113.28125
31001.01;141113.28125
31001.02;141113.28125
31001.03;141113.28125
31001.04;141113.28125
31001.05;141113.28125
31001.06;141113.28125
31001.07;141113.28125
31001.08;141113.28125
31001.09;141113.28125
31001.1;141113.28125
31001.11;141113.28125
31001.12;141113.28125
31001.13;141113.28125
31001.14;141113.28125
31001.15;141113.28125
31001.16;141113.28125
31001.17;141113.28125
31001.18;141113.28125
31001.19;141113.28125
31001.2;141113.28125
31001.21;141113.28125
31001.22;141113.28125
31001.23;141113.28125
31001.24;141113.28125
31001.25;141113.28125
31001.26;141113.28125
31001.27;141113.28125
31001.28;141113.28125
31001.29;141113.28125
31001.3;141113.28125
31001.31;141113.28125
31001.32;141113.28125
31001.33;141113.28125
31001.34;141113.28125
31001.35;141113.28125
31001.36;141113.28125
31001.37;141113.28125
31001.38;141113.28125
31001.39;141113.28125
31001.4;141113.28125
31001.41;141113.28125
31001.42;141113.28125
31001.43;141113.28125
31001.44;141113.28125
31001.45;141113.28125
31001.46;141113.28125
31001.47;141113.28125
31001.48;141357.421875
31001.49;141113.28125
31001.5;141113.28125
31001.51;141113.28125
31001.52;141113.28125
31001.53;141113.28125
31001.54;141113.28125
31001.55;141113.28125
31001.56;141113.28125
31001.57;141113.28125
31001.58;141113.28125
31001.59;141113.28125
31001.6;141113.28125
31001.61;141113.28125
31001.62;141113.28125
31001.63;141113.28125
31001.64;141113.28125
31001.65;141357.421875
31001.66;141113.28125
31001.67;141113.28125
31001.68;141113.28125
31001.69;141113.28125
31001.7;141113.28125
31001.71;141113.28125
31001.72;141113.28125
31001.73;141113.28125
31001.74;141113.28125
31001.75;141113.28125
31001.76;141113.28125
31001.77;141113.28125
31001.78;141113.28125
31001.79;141113.28125
31001.8;141113.28125
31001.81;141113.28125
31001.82;141113.28125
31001.83;141113.28125
31001.84;141113.28125
31001.85;141113.28125
31001.86;141113.28125
31001.87;141113.28125
31001.88;141113.28125
31001.89;141113.28125
31001.9;141113.28125
31001.91;141113.28125
31001.92;141113.28125
31001.93;141113.28125
31001.94;141113.28125
31001.95;141113.28125
31001.96;141113.28125
31001.97;141113.28125
31001.98;141113.28125
31001.99;141113.28125
31002.0;141113.28125
31002.01;141113.28125
31002.02;141113.28125
31002.03;141113.28125
31002.04;141113.28125
31002.05;141113.28125
31002.06;141113.28125
31002.07;141113.28125
31002.08;141113.28125
31002.09;141113.28125
31002.1;141113.28125
31002.11;141113.28125
31002.12;141113.28125
31002.13;141113.28125
31002.14;141113.28125
31002.15;141113.28125
31002.16;141113.28125
31002.17;141113.28125
31002.18;141113.28125
31002.19;141113.28125
31002.2;141113.28125
31002.21;141113.28125
31002.22;141113.28125
31002.23;141113.28125
31002.24;141113.28125
31002.25;141113.28125
31002.26;141113.28125
31002.27;141113.28125
31002.28;141113.28125
31002.29;141113.28125
31002.3;141113.28125
31002.31;141113.28125
31002.32;141113.28125
31002.33;141113.28125
31002.34;141113.28125
31002.35;141357.421875
31002.36;141113.28125
31002.37;141113.28125
31002.38;141113.28125
31002.39;141357.421875
31002.4;141357.421875
31002.41;141113.28125
31002.42;141357.421875
31002.43;141113.28125
31002.44;141113.28125
31002.45;141113.28125
31002.46;141113.28125
31002.47;141113.28125
31002.48;141113.28125
31002.49;141113.28125
31002.5;141113.28125
31002.51;141113.28125
31002.52;141357.421875
31002.53;141113.28125
31002.54;141113.28125
31002.55;141113.28125
31002.56;141113.28125
31002.57;141113.28125
31002.58;141113.28125
31002.59;141113.28125
31002.6;141357.421875
31002.61;141357.421875
31002.62;202636.71875
31002.63;181152.34375
31002.64;135986.328125
31002.65;143798.828125
